법정동코드	법정동명	폐지여부
4513039022	전라북도 군산시 옥도면 연도리	존재
4513039023	전라북도 군산시 옥도면 어청도리	존재
4513039024	전라북도 군산시 옥도면 선유도리	존재
4513039025	전라북도 군산시 옥도면 무녀도리	존재
4513039026	전라북도 군산시 옥도면 신시도리	존재
4513039027	전라북도 군산시 옥도면 야미도리	존재
4513039028	전라북도 군산시 옥도면 장자도리	존재
4513039029	전라북도 군산시 옥도면 관리도리	존재
4513039030	전라북도 군산시 옥도면 말도리	존재
4513039031	전라북도 군산시 옥도면 비안도리	존재
4513039032	전라북도 군산시 옥도면 죽도리	존재
4513039033	전라북도 군산시 옥도면 대장도리	존재
4513039034	전라북도 군산시 옥도면 두리도리	존재
4513040000	전라북도 군산시 옥서면	존재
4513040021	전라북도 군산시 옥서면 옥봉리	존재
4513040022	전라북도 군산시 옥서면 선연리	존재
4513090100	전라북도 군산시 중앙로1가동	폐지
4513090200	전라북도 군산시 중앙로2가동	폐지
4513090300	전라북도 군산시 중앙로3가동	폐지
4513090400	전라북도 군산시 흥남동	폐지
4513090500	전라북도 군산시 미성동	폐지
4514000000	전라북도 익산시	존재
4514010100	전라북도 익산시 창인동1가	존재
4514010200	전라북도 익산시 창인동2가	존재
4514010300	전라북도 익산시 중앙동1가	존재
4514010400	전라북도 익산시 중앙동2가	존재
4514010500	전라북도 익산시 중앙동3가	존재
4514010600	전라북도 익산시 평화동	존재
4514010700	전라북도 익산시 갈산동	존재
4514010800	전라북도 익산시 주현동	존재
4514010900	전라북도 익산시 인화동1가	존재
4514011000	전라북도 익산시 인화동2가	존재
4514011100	전라북도 익산시 동산동	존재
4514011200	전라북도 익산시 마동	존재
4514011300	전라북도 익산시 남중동	존재
4514011400	전라북도 익산시 모현동1가	존재
4514011500	전라북도 익산시 모현동2가	존재
4514011600	전라북도 익산시 송학동	존재
4514011700	전라북도 익산시 목천동	존재
4514011800	전라북도 익산시 만석동	존재
4514011900	전라북도 익산시 현영동	존재
4514012000	전라북도 익산시 신용동	존재
4514012100	전라북도 익산시 신동	존재
4514012200	전라북도 익산시 영등동	존재
4514012300	전라북도 익산시 어양동	존재
