법정동코드	법정동명	폐지여부
4827025300	밀양시 하남읍	존재
4827025321	밀양시 하남읍 수산리	존재
4827025322	밀양시 하남읍 명례리	존재
4827025323	밀양시 하남읍 백산리	존재
4827025324	밀양시 하남읍 파서리	존재
4827025325	밀양시 하남읍 남전리	존재
4827025326	밀양시 하남읍 대사리	존재
4827025327	밀양시 하남읍 양동리	존재
4827025328	밀양시 하남읍 귀명리	존재
4827031000	밀양시 부북면	존재
4827031021	밀양시 부북면 운전리	존재
4827031022	밀양시 부북면 전사포리	존재
4827031023	밀양시 부북면 후사포리	존재
4827031024	밀양시 부북면 제대리	존재
4827031025	밀양시 부북면 감천리	존재
4827031026	밀양시 부북면 오례리	존재
4827031027	밀양시 부북면 덕곡리	존재
4827031028	밀양시 부북면 청운리	존재
4827031029	밀양시 부북면 가산리	존재
4827031030	밀양시 부북면 대항리	존재
4827031031	밀양시 부북면 퇴로리	존재
4827031032	밀양시 부북면 월산리	존재
4827031033	밀양시 부북면 위양리	존재
4827031034	밀양시 부북면 무연리	존재
4827031035	밀양시 부북면 춘화리	존재
4827031036	밀양시 부북면 용지리	존재
4827032000	밀양시 상동면	존재
4827032021	밀양시 상동면 금산리	존재
4827032022	밀양시 상동면 가곡리	존재
4827032023	밀양시 상동면 안인리	존재
4827032024	밀양시 상동면 옥산리	존재
4827032025	밀양시 상동면 고정리	존재
4827032026	밀양시 상동면 도곡리	존재
4827032027	밀양시 상동면 매화리	존재
4827032028	밀양시 상동면 신곡리	존재
4827033000	밀양시 산외면	존재
4827033021	밀양시 산외면 다죽리	존재
4827033022	밀양시 산외면 금곡리	존재
4827033023	밀양시 산외면 희곡리	존재
4827033024	밀양시 산외면 금천리	존재
4827033025	밀양시 산외면 남기리	존재
4827033026	밀양시 산외면 엄광리	존재
4827034000	밀양시 산내면	존재
4827034021	밀양시 산내면 송백리	존재
4827034022	밀양시 산내면 봉의리	존재
4827034023	밀양시 산내면 용전리	존재
4827034024	밀양시 산내면 임고리	존재
4827034025	밀양시 산내면 가인리	존재
4827034026	밀양시 산내면 원서리	존재
4827034027	밀양시 산내면 삼양리	존재
4827034028	밀양시 산내면 남명리	존재
4827035000	밀양시 단장면	존재
4827035021	밀양시 단장면 태룡리	존재
4827035022	밀양시 단장면 단장리	존재
4827035023	밀양시 단장면 미촌리	존재
4827035024	밀양시 단장면 안법리	존재
4827035025	밀양시 단장면 법흥리	존재
4827035026	밀양시 단장면 감물리	존재
4827035027	밀양시 단장면 국전리	존재
4827035028	밀양시 단장면 무릉리	존재
4827035029	밀양시 단장면 사연리	존재
4827035030	밀양시 단장면 범도리	존재
4827035031	밀양시 단장면 고례리	존재
4827035032	밀양시 단장면 구천리	존재
4827036000	밀양시 상남면	존재
4827036021	밀양시 상남면 기산리	존재
4827036022	밀양시 상남면 예림리	존재
4827036023	밀양시 상남면 연금리	존재
4827036024	밀양시 상남면 평촌리	존재
4827036025	밀양시 상남면 마산리	존재
4827036026	밀양시 상남면 동산리	존재
4827036027	밀양시 상남면 조음리	존재
4827036028	밀양시 상남면 남산리	존재
4827036029	밀양시 상남면 외산리	존재
4827037000	밀양시 초동면	존재
4827037021	밀양시 초동면 오방리	존재
4827037022	밀양시 초동면 범평리	존재
4827037023	밀양시 초동면 명성리	존재
4827037024	밀양시 초동면 대곡리	존재
4827037025	밀양시 초동면 반월리	존재
4827037026	밀양시 초동면 검암리	존재
4827037027	밀양시 초동면 금포리	존재
4827037028	밀양시 초동면 성만리	존재
4827037029	밀양시 초동면 신호리	존재
4827037030	밀양시 초동면 신월리	존재
4827037031	밀양시 초동면 덕산리	존재
4827037032	밀양시 초동면 봉황리	존재
4827038000	밀양시 무안면	존재
4827038021	밀양시 무안면 무안리	존재
4827038022	밀양시 무안면 신법리	존재
4827038023	밀양시 무안면 삼태리	존재
4827038024	밀양시 무안면 화봉리	존재
4827038025	밀양시 무안면 죽월리	존재
4827038026	밀양시 무안면 양효리	존재
4827038027	밀양시 무안면 내진리	존재
4827038028	밀양시 무안면 동산리	존재
4827038029	밀양시 무안면 판곡리	존재
4827038030	밀양시 무안면 운정리	존재
4827038031	밀양시 무안면 마흘리	존재
4827038032	밀양시 무안면 정곡리	존재
4827038033	밀양시 무안면 연상리	존재
4827038034	밀양시 무안면 성덕리	존재
4827038035	밀양시 무안면 모로리	존재
4827038036	밀양시 무안면 덕암리	존재
4827038037	밀양시 무안면 중산리	존재
4827038038	밀양시 무안면 웅동리	존재
4827038039	밀양시 무안면 가례리	존재
4827038040	밀양시 무안면 고라리	존재
4827039000	밀양시 청도면	존재
4827039021	밀양시 청도면 구기리	존재
4827039022	밀양시 청도면 소태리	존재
4827039023	밀양시 청도면 두곡리	존재
4827039024	밀양시 청도면 조천리	존재
4827039025	밀양시 청도면 인산리	존재
4827039026	밀양시 청도면 고법리	존재
4827039027	밀양시 청도면 요고리	존재
4827090100	밀양시 용활동	폐지
4829000000	장승포시	폐지
4829010100	장승포시 능포동	폐지
4829010200	장승포시 장승포동	폐지
4829010300	장승포시 두모동	폐지
4829010400	장승포시 아양동	폐지
4829010500	장승포시 아주동	폐지
4829010600	장승포시 옥포동	폐지
4829010700	장승포시 덕포동	폐지
4829090100	장승포시 마전동	폐지
4829090200	장승포시 옥포1동	폐지
4829090300	장승포시 옥포2동	폐지
4831000000	거제시	존재
4831010100	거제시 능포동	존재
4831010200	거제시 장승포동	존재
4831010300	거제시 두모동	존재
4831010400	거제시 아양동	존재
4831010500	거제시 아주동	존재
4831010600	거제시 옥포동	존재
4831010700	거제시 덕포동	존재
4831010800	거제시 장평동	존재
4831010900	거제시 고현동	존재
4831011000	거제시 상동동	존재
4831011100	거제시 문동동	존재
4831011200	거제시 삼거동	존재
4831011300	거제시 양정동	존재
4831011400	거제시 수월동	존재
4831025000	거제시 신현읍	폐지
4831025021	거제시 신현읍 장평리	폐지
4831025022	거제시 신현읍 고현리	폐지
4831025023	거제시 신현읍 상동리	폐지
4831025024	거제시 신현읍 문동리	폐지
4831025025	거제시 신현읍 삼거리	폐지
4831025026	거제시 신현읍 양정리	폐지
4831025027	거제시 신현읍 수월리	폐지
4831031000	거제시 일운면	존재
4831031021	거제시 일운면 망치리	존재
4831031022	거제시 일운면 구조라리	존재
4831031023	거제시 일운면 와현리	존재
4831031024	거제시 일운면 지세포리	존재
4831031025	거제시 일운면 소동리	존재
4831031026	거제시 일운면 옥림리	존재
4831032000	거제시 동부면	존재
4831032021	거제시 동부면 산촌리	존재
4831032022	거제시 동부면 산양리	존재
4831032023	거제시 동부면 구천리	존재
4831032024	거제시 동부면 부춘리	존재
4831032025	거제시 동부면 오송리	존재
4831032026	거제시 동부면 가배리	존재
4831032027	거제시 동부면 율포리	존재
4831032028	거제시 동부면 학동리	존재
4831033000	거제시 남부면	존재
4831033021	거제시 남부면 탑포리	존재
4831033022	거제시 남부면 저구리	존재
4831033023	거제시 남부면 다포리	존재
4831033024	거제시 남부면 다대리	존재
4831033025	거제시 남부면 갈곶리	존재
4831034000	거제시 거제면	존재
4831034021	거제시 거제면 법동리	존재
4831034023	거제시 거제면 내간리	존재
4831034024	거제시 거제면 외간리	존재
4831034025	거제시 거제면 옥산리	존재
4831034026	거제시 거제면 서정리	존재
4831034027	거제시 거제면 서상리	존재
4831034028	거제시 거제면 남동리	존재
4831034029	거제시 거제면 동상리	존재
4831034030	거제시 거제면 오수리	존재
4831034031	거제시 거제면 명진리	존재
4831034032	거제시 거제면 소랑리	존재
4831035000	거제시 둔덕면	존재
4831035021	거제시 둔덕면 상둔리	존재
4831035022	거제시 둔덕면 시목리	존재
4831035023	거제시 둔덕면 거림리	존재
4831035024	거제시 둔덕면 산방리	존재
4831035025	거제시 둔덕면 방하리	존재
4831035026	거제시 둔덕면 하둔리	존재
4831035027	거제시 둔덕면 어구리	존재
4831035028	거제시 둔덕면 술역리	존재
4831035029	거제시 둔덕면 학산리	존재
4831036000	거제시 사등면	존재
4831036021	거제시 사등면 사곡리	존재
4831036022	거제시 사등면 사등리	존재
4831036023	거제시 사등면 성포리	존재
4831036024	거제시 사등면 지석리	존재
4831036025	거제시 사등면 청곡리	존재
4831036026	거제시 사등면 오량리	존재
4831036027	거제시 사등면 덕호리	존재
4831036028	거제시 사등면 창호리	존재
4831037000	거제시 연초면	존재
4831037021	거제시 연초면 한내리	존재
4831037022	거제시 연초면 오비리	존재
4831037023	거제시 연초면 연사리	존재
4831037024	거제시 연초면 죽토리	존재
4831037025	거제시 연초면 다공리	존재
4831037026	거제시 연초면 덕치리	존재
4831037027	거제시 연초면 명동리	존재
4831037028	거제시 연초면 이목리	존재
4831037029	거제시 연초면 천곡리	존재
4831037030	거제시 연초면 송정리	존재
4831038000	거제시 하청면	존재
4831038021	거제시 하청면 석포리	존재
4831038022	거제시 하청면 덕곡리	존재
4831038023	거제시 하청면 유계리	존재
4831038024	거제시 하청면 하청리	존재
4831038025	거제시 하청면 실전리	존재
4831038026	거제시 하청면 어온리	존재
4831038027	거제시 하청면 대곡리	존재
4831038028	거제시 하청면 연구리	존재
4831039000	거제시 장목면	존재
4831039021	거제시 장목면 구영리	존재
4831039022	거제시 장목면 유호리	존재
4831039023	거제시 장목면 농소리	존재
4831039024	거제시 장목면 송진포리	존재
4831039025	거제시 장목면 관포리	존재
4831039026	거제시 장목면 장목리	존재
4831039027	거제시 장목면 율천리	존재
4831039028	거제시 장목면 대금리	존재
4831039029	거제시 장목면 외포리	존재
4831039030	거제시 장목면 시방리	존재
4833000000	양산시	존재
4833010100	양산시 다방동	존재
4833010200	양산시 남부동	존재
4833010300	양산시 중부동	존재
4833010400	양산시 북부동	존재
4833010500	양산시 명곡동	존재
4833010600	양산시 신기동	존재
4833010700	양산시 북정동	존재
4833010800	양산시 산막동	존재
4833010900	양산시 호계동	존재
4833011000	양산시 교동	존재
4833011100	양산시 유산동	존재
4833011200	양산시 어곡동	존재
4833011300	양산시 용당동	존재
4833011400	양산시 삼호동	존재
4833011500	양산시 명동	존재
4833011600	양산시 주남동	존재
4833011700	양산시 소주동	존재
4833011800	양산시 주진동	존재
4833011900	양산시 평산동	존재
4833012000	양산시 덕계동	존재
4833012100	양산시 매곡동	존재
4833025000	양산시 웅상읍	폐지
4833025021	양산시 웅상읍 용당리	폐지
4833025022	양산시 웅상읍 삼호리	폐지
4833025023	양산시 웅상읍 주남리	폐지
4833025024	양산시 웅상읍 소주리	폐지
4833025025	양산시 웅상읍 명곡리	폐지
4833025026	양산시 웅상읍 주진리	폐지
4833025027	양산시 웅상읍 평산리	폐지
4833025028	양산시 웅상읍 덕계리	폐지
4833025029	양산시 웅상읍 매곡리	폐지
4833025300	양산시 물금읍	존재
4833025321	양산시 물금읍 물금리	존재
4833025322	양산시 물금읍 증산리	존재
4833025323	양산시 물금읍 가촌리	존재
4833025324	양산시 물금읍 범어리	존재
4833031000	양산시 동면	존재
4833031021	양산시 동면 개곡리	존재
4833031022	양산시 동면 법기리	존재
4833031023	양산시 동면 여락리	존재
4833031024	양산시 동면 사송리	존재
4833031025	양산시 동면 내송리	존재
4833031026	양산시 동면 석산리	존재
4833031027	양산시 동면 금산리	존재
4833031028	양산시 동면 가산리	존재
4833032000	양산시 원동면	존재
4833032021	양산시 원동면 원리	존재
4833032022	양산시 원동면 용당리	존재
4833032023	양산시 원동면 내포리	존재
4833032024	양산시 원동면 영포리	존재
4833032025	양산시 원동면 대리	존재
4833032026	양산시 원동면 선리	존재
4833032027	양산시 원동면 서룡리	존재
4833032028	양산시 원동면 화제리	존재
4833033000	양산시 상북면	존재
4833033021	양산시 상북면 석계리	존재
4833033022	양산시 상북면 대석리	존재
4833033023	양산시 상북면 소토리	존재
4833033024	양산시 상북면 소석리	존재
4833033025	양산시 상북면 상삼리	존재
4833033026	양산시 상북면 좌삼리	존재
4833033027	양산시 상북면 내석리	존재
4833033028	양산시 상북면 외석리	존재
4833033029	양산시 상북면 신전리	존재
4833034000	양산시 하북면	존재
4833034021	양산시 하북면 순지리	존재
4833034022	양산시 하북면 지산리	존재
4833034023	양산시 하북면 초산리	존재
4833034024	양산시 하북면 답곡리	존재
4833034025	양산시 하북면 삼수리	존재
4833034026	양산시 하북면 백록리	존재
4833034027	양산시 하북면 삼감리	존재
4833034028	양산시 하북면 용연리	존재
4871000000	진양군	폐지
4871031000	진양군 내동면	폐지
4871031001	진양군 내동면 귀곡리	폐지
4871031021	진양군 내동면 독산리	폐지
4871031022	진양군 내동면 신율리	폐지
4871031023	진양군 내동면 삼계리	폐지
4871031024	진양군 내동면 유수리	폐지
4871031025	진양군 내동면 내평리	폐지
4871032000	진양군 정촌면	폐지
4871032001	진양군 정촌면 옥산리	폐지
4871032002	진양군 정촌면 동물리	폐지
4871032003	진양군 정촌면 가좌리	폐지
4871032004	진양군 정촌면 호탄리	폐지
4871032021	진양군 정촌면 화개리	폐지
4871032022	진양군 정촌면 관봉리	폐지
4871032023	진양군 정촌면 소곡리	폐지
4871032024	진양군 정촌면 예상리	폐지
4871032025	진양군 정촌면 예하리	폐지
4871032026	진양군 정촌면 대축리	폐지
4871033000	진양군 금곡면	폐지
4871033021	진양군 금곡면 검암리	폐지
4871033022	진양군 금곡면 가봉리	폐지
4871033023	진양군 금곡면 송곡리	폐지
4871033024	진양군 금곡면 정자리	폐지
4871033025	진양군 금곡면 인담리	폐지
4871033026	진양군 금곡면 동례리	폐지
4871033027	진양군 금곡면 두문리	폐지
4871033028	진양군 금곡면 죽곡리	폐지
4871033029	진양군 금곡면 성산리	폐지
4871034000	진양군 문산면	폐지
4871034021	진양군 문산면 상문리	폐지
4871034022	진양군 문산면 소문리	폐지
4871034023	진양군 문산면 삼곡리	폐지
4871034024	진양군 문산면 이곡리	폐지
4871034025	진양군 문산면 갈촌리	폐지
4871034026	진양군 문산면 안전리	폐지
4871034027	진양군 문산면 옥산리	폐지
4871034028	진양군 문산면 동물리	폐지
4871035000	진양군 진성면	폐지
4871035021	진양군 진성면 상촌리	폐지
4871035022	진양군 진성면 이천리	폐지
4871035023	진양군 진성면 대사리	폐지
4871035024	진양군 진성면 온수리	폐지
4871035025	진양군 진성면 천곡리	폐지
4871035026	진양군 진성면 중촌리	폐지
4871035027	진양군 진성면 하촌리	폐지
4871035028	진양군 진성면 가진리	폐지
4871036000	진양군 일반성면	폐지
4871036021	진양군 일반성면 창촌리	폐지
4871036022	진양군 일반성면 가선리	폐지
4871036023	진양군 일반성면 개암리	폐지
4871036024	진양군 일반성면 답천리	폐지
4871036025	진양군 일반성면 운천리	폐지
4871036026	진양군 일반성면 남산리	폐지
4871037000	진양군 이반성면	폐지
4871037021	진양군 이반성면 장안리	폐지
4871037022	진양군 이반성면 평촌리	폐지
4871037023	진양군 이반성면 하곡리	폐지
4871037024	진양군 이반성면 용암리	폐지
4871037025	진양군 이반성면 가산리	폐지
4871037026	진양군 이반성면 대천리	폐지
4871037027	진양군 이반성면 길성리	폐지
4871037028	진양군 이반성면 발산리	폐지
4871038000	진양군 사봉면	폐지
4871038021	진양군 사봉면 마성리	폐지
4871038022	진양군 사봉면 방촌리	폐지
4871038023	진양군 사봉면 무촌리	폐지
4871038024	진양군 사봉면 사곡리	폐지
4871038025	진양군 사봉면 봉곡리	폐지
4871038026	진양군 사봉면 부계리	폐지
4871039000	진양군 지수면	폐지
4871039021	진양군 지수면 승내리	폐지
4871039022	진양군 지수면 청원리	폐지
4871039023	진양군 지수면 금곡리	폐지
4871039024	진양군 지수면 압사리	폐지
4871039025	진양군 지수면 용봉리	폐지
4871039026	진양군 지수면 청담리	폐지
4871040000	진양군 대곡면	폐지
4871040021	진양군 대곡면 설매리	폐지
4871040022	진양군 대곡면 광석리	폐지
4871040023	진양군 대곡면 유곡리	폐지
4871040024	진양군 대곡면 단목리	폐지
4871040025	진양군 대곡면 월아리	폐지
4871040026	진양군 대곡면 와룡리	폐지
4871040027	진양군 대곡면 가정리	폐지
4871040028	진양군 대곡면 덕곡리	폐지
4871040029	진양군 대곡면 마진리	폐지
4871040030	진양군 대곡면 대곡리	폐지
4871040031	진양군 대곡면 월암리	폐지
4871040032	진양군 대곡면 용암리	폐지
4871041000	진양군 금산면	폐지
4871041021	진양군 금산면 가방리	폐지
4871041022	진양군 금산면 용아리	폐지
4871041023	진양군 금산면 갈전리	폐지
4871041024	진양군 금산면 속사리	폐지
4871041025	진양군 금산면 송백리	폐지
4871041026	진양군 금산면 중천리	폐지
4871041027	진양군 금산면 장사리	폐지
4871042000	진양군 집현면	폐지
4871042021	진양군 집현면 지내리	폐지
4871042022	진양군 집현면 봉강리	폐지
4871042023	진양군 집현면 사촌리	폐지
4871042024	진양군 집현면 대암리	폐지
4871042025	진양군 집현면 정평리	폐지
4871042026	진양군 집현면 정수리	폐지
4871042027	진양군 집현면 냉정리	폐지
4871042028	진양군 집현면 장흥리	폐지
4871042029	진양군 집현면 신당리	폐지
4871042030	진양군 집현면 덕오리	폐지
4871043000	진양군 미천면	폐지
4871043001	진양군 미천면 월암리	폐지
4871043002	진양군 미천면 용암리	폐지
4871043021	진양군 미천면 오방리	폐지
4871043022	진양군 미천면 향양리	폐지
4871043023	진양군 미천면 반지리	폐지
4871043024	진양군 미천면 벌당리	폐지
4871043025	진양군 미천면 어옥리	폐지
4871043026	진양군 미천면 상미리	폐지
4871043027	진양군 미천면 미곡리	폐지
4871043028	진양군 미천면 안간리	폐지
4871043029	진양군 미천면 효자리	폐지
4871044000	진양군 명석면	폐지
4871044021	진양군 명석면 관지리	폐지
4871044022	진양군 명석면 왕지리	폐지
4871044023	진양군 명석면 남성리	폐지
4871044024	진양군 명석면 덕곡리	폐지
4871044025	진양군 명석면 계원리	폐지
4871044026	진양군 명석면 신기리	폐지
4871044027	진양군 명석면 외율리	폐지
4871044028	진양군 명석면 오미리	폐지
4871044029	진양군 명석면 가화리	폐지
4871044030	진양군 명석면 용산리	폐지
4871044031	진양군 명석면 우수리	폐지
4871045000	진양군 대평면	폐지
4871045021	진양군 대평면 대평리	폐지
4871045022	진양군 대평면 상촌리	폐지
4871045023	진양군 대평면 하촌리	폐지
4871045024	진양군 대평면 당촌리	폐지
4871045025	진양군 대평면 신풍리	폐지
4871045026	진양군 대평면 내촌리	폐지
4871046000	진양군 수곡면	폐지
4871046021	진양군 수곡면 자매리	폐지
4871046022	진양군 수곡면 사곡리	폐지
4871046023	진양군 수곡면 대천리	폐지
4871046024	진양군 수곡면 창촌리	폐지
4871046025	진양군 수곡면 효자리	폐지
4871046026	진양군 수곡면 원내리	폐지
4871046027	진양군 수곡면 원외리	폐지
4871046028	진양군 수곡면 원계리	폐지
4872000000	의령군	존재
4872003000	의령군 의령면	폐지
4872003001	의령군 의령면 중동	폐지
4872003002	의령군 의령면 서동	폐지
4872003003	의령군 의령면 동동	폐지
4872003004	의령군 의령면 정암리	폐지
4872003005	의령군 의령면 상리	폐지
4872003006	의령군 의령면 중리	폐지
4872003007	의령군 의령면 하리	폐지
4872003008	의령군 의령면 대산리	폐지
4872003009	의령군 의령면 만천리	폐지
4872003010	의령군 의령면 무전리	폐지
4872011000	의령군 의령읍	폐지
4872011001	의령군 의령읍 서동	폐지
4872011002	의령군 의령읍 중동	폐지
4872011003	의령군 의령읍 동동	폐지
4872025000	의령군 의령읍	존재
4872025021	의령군 의령읍 서동리	존재
4872025022	의령군 의령읍 중동리	존재
4872025023	의령군 의령읍 동동리	존재
4872025024	의령군 의령읍 무전리	존재
4872025025	의령군 의령읍 정암리	존재
4872025026	의령군 의령읍 만천리	존재
4872025027	의령군 의령읍 대산리	존재
4872025028	의령군 의령읍 상리	존재
4872025029	의령군 의령읍 중리	존재
4872025030	의령군 의령읍 하리	존재
4872031000	의령군 가례면	존재
4872031021	의령군 가례면 갑을리	존재
4872031022	의령군 가례면 양성리	존재
4872031023	의령군 가례면 개승리	존재
4872031024	의령군 가례면 괴진리	존재
4872031025	의령군 가례면 수성리	존재
4872031026	의령군 가례면 가례리	존재
4872031027	의령군 가례면 운암리	존재
4872031028	의령군 가례면 대천리	존재
4872031029	의령군 가례면 봉두리	존재
4872032000	의령군 칠곡면	존재
4872032021	의령군 칠곡면 외조리	존재
4872032022	의령군 칠곡면 내조리	존재
4872032023	의령군 칠곡면 신포리	존재
4872032024	의령군 칠곡면 도산리	존재
4872032025	의령군 칠곡면 산남리	존재
4872032026	의령군 칠곡면 산북리	존재
4872033000	의령군 대의면	존재
4872033021	의령군 대의면 신전리	존재
4872033022	의령군 대의면 행정리	존재
4872033023	의령군 대의면 중촌리	존재
4872033024	의령군 대의면 하촌리	존재
4872033025	의령군 대의면 다사리	존재
4872033026	의령군 대의면 마쌍리	존재
4872033027	의령군 대의면 추산리	존재
4872033028	의령군 대의면 심지리	존재
4872033029	의령군 대의면 천곡리	존재
4872034000	의령군 화정면	존재
4872034001	의령군 화정면 저성리	폐지
4872034021	의령군 화정면 가수리	존재
4872034022	의령군 화정면 덕교리	존재
4872034023	의령군 화정면 석천리	존재
4872034024	의령군 화정면 상정리	존재
4872034025	의령군 화정면 상일리	존재
4872034026	의령군 화정면 상이리	존재
4872034027	의령군 화정면 화양리	존재
4872035000	의령군 용덕면	존재
4872035021	의령군 용덕면 이목리	존재
4872035022	의령군 용덕면 가미리	존재
4872035023	의령군 용덕면 와요리	존재
4872035024	의령군 용덕면 가락리	존재
4872035025	의령군 용덕면 죽전리	존재
4872035026	의령군 용덕면 신촌리	존재
4872035027	의령군 용덕면 교암리	존재
4872035028	의령군 용덕면 소상리	존재
4872035029	의령군 용덕면 정동리	존재
4872035030	의령군 용덕면 운곡리	존재
4872035031	의령군 용덕면 연리	존재
4872035032	의령군 용덕면 용소리	존재
4872036000	의령군 정곡면	존재
4872036021	의령군 정곡면 중교리	존재
4872036022	의령군 정곡면 죽전리	존재
4872036023	의령군 정곡면 석곡리	존재
4872036024	의령군 정곡면 오방리	존재
4872036025	의령군 정곡면 상촌리	존재
4872036026	의령군 정곡면 성황리	존재
4872036027	의령군 정곡면 예둔리	존재
4872036028	의령군 정곡면 가현리	존재
4872036029	의령군 정곡면 백곡리	존재
4872036030	의령군 정곡면 적곡리	존재
4872037000	의령군 지정면	존재
4872037021	의령군 지정면 봉곡리	존재
4872037022	의령군 지정면 오천리	존재
4872037023	의령군 지정면 두곡리	존재
4872037024	의령군 지정면 성산리	존재
4872037025	의령군 지정면 유곡리	존재
4872037026	의령군 지정면 태부리	존재
4872037027	의령군 지정면 득소리	존재
4872037028	의령군 지정면 백야리	존재
4872037029	의령군 지정면 성당리	존재
4872037030	의령군 지정면 마산리	존재
4872038000	의령군 낙서면	존재
4872038021	의령군 낙서면 전화리	존재
4872038022	의령군 낙서면 율산리	존재
4872038023	의령군 낙서면 정곡리	존재
4872038024	의령군 낙서면 여의리	존재
4872038025	의령군 낙서면 내제리	존재
4872038026	의령군 낙서면 아근리	존재
4872039000	의령군 부림면	존재
4872039021	의령군 부림면 신반리	존재
4872039022	의령군 부림면 막곡리	존재
4872039023	의령군 부림면 입산리	존재
4872039024	의령군 부림면 경산리	존재
4872039025	의령군 부림면 손오리	존재
4872039026	의령군 부림면 단원리	존재
4872039027	의령군 부림면 대곡리	존재
4872039028	의령군 부림면 여배리	존재
4872039029	의령군 부림면 익구리	존재
4872039030	의령군 부림면 감암리	존재
4872039031	의령군 부림면 권혜리	존재
4872039032	의령군 부림면 묵방리	존재
4872040000	의령군 봉수면	존재
4872040021	의령군 봉수면 청계리	존재
4872040022	의령군 봉수면 서암리	존재
4872040023	의령군 봉수면 신현리	존재
4872040024	의령군 봉수면 죽전리	존재
4872040025	의령군 봉수면 삼가리	존재
4872040026	의령군 봉수면 서득리	존재
4872040027	의령군 봉수면 천락리	존재
4872041000	의령군 궁유면	폐지
4872041021	의령군 궁유면 평촌리	폐지
4872041022	의령군 궁유면 벽계리	폐지
4872041023	의령군 궁유면 운계리	폐지
4872041024	의령군 궁유면 압곡리	폐지
4872041025	의령군 궁유면 토곡리	폐지
4872041026	의령군 궁유면 계현리	폐지
4872041027	의령군 궁유면 다현리	폐지
4872041500	의령군 궁류면	존재
4872041521	의령군 궁류면 평촌리	존재
4872041522	의령군 궁류면 벽계리	존재
4872041523	의령군 궁류면 운계리	존재
4872041524	의령군 궁류면 압곡리	존재
4872041525	의령군 궁류면 토곡리	존재
4872041526	의령군 궁류면 계현리	존재
4872041527	의령군 궁류면 다현리	존재
4872042000	의령군 유곡면	존재
4872042021	의령군 유곡면 상촌리	존재
4872042022	의령군 유곡면 상곡리	존재
4872042023	의령군 유곡면 오목리	존재
4872042024	의령군 유곡면 신촌리	존재
4872042025	의령군 유곡면 송산리	존재
4872042026	의령군 유곡면 마두리	존재
4872042027	의령군 유곡면 칠곡리	존재
4872042028	의령군 유곡면 마장리	존재
4872042029	의령군 유곡면 당동리	존재
4872042030	의령군 유곡면 덕천리	존재
4872042031	의령군 유곡면 세간리	존재
4873000000	함안군	존재
4873003000	함안군 가야면	폐지
4873003001	함안군 가야면 말산리	폐지
4873003002	함안군 가야면 검암리	폐지
4873003003	함안군 가야면 광정리	폐지
4873003004	함안군 가야면 도항리	폐지
4873003005	함안군 가야면 신음리	폐지
4873003006	함안군 가야면 혈곡리	폐지
4873003007	함안군 가야면 춘곡리	폐지
4873003008	함안군 가야면 사내리	폐지
4873003009	함안군 가야면 가야리	폐지
4873003010	함안군 가야면 묘사리	폐지
4873003011	함안군 가야면 산서리	폐지
4873025000	함안군 가야읍	존재
4873025021	함안군 가야읍 말산리	존재
4873025022	함안군 가야읍 검암리	존재
4873025023	함안군 가야읍 광정리	존재
4873025024	함안군 가야읍 도항리	존재
4873025025	함안군 가야읍 신음리	존재
4873025026	함안군 가야읍 혈곡리	존재
4873025027	함안군 가야읍 춘곡리	존재
4873025028	함안군 가야읍 사내리	존재
4873025029	함안군 가야읍 가야리	존재
4873025030	함안군 가야읍 묘사리	존재
4873025031	함안군 가야읍 산서리	존재
4873025300	함안군 칠원읍	존재
4873025321	함안군 칠원읍 구성리	존재
4873025322	함안군 칠원읍 용산리	존재
4873025323	함안군 칠원읍 유원리	존재
4873025324	함안군 칠원읍 장암리	존재
4873025325	함안군 칠원읍 오곡리	존재
4873025326	함안군 칠원읍 예곡리	존재
4873025327	함안군 칠원읍 용정리	존재
4873025328	함안군 칠원읍 무기리	존재
4873025329	함안군 칠원읍 운서리	존재
4873025330	함안군 칠원읍 운곡리	존재
4873031000	함안군 함안면	존재
4873031001	함안군 함안면 봉성동	폐지
4873031002	함안군 함안면 북촌동	폐지
4873031021	함안군 함안면 봉성리	존재
4873031022	함안군 함안면 북촌리	존재
4873031023	함안군 함안면 괴산리	존재
4873031024	함안군 함안면 대산리	존재
4873031025	함안군 함안면 강명리	존재
4873031026	함안군 함안면 파수리	존재
4873032000	함안군 군북면	존재
4873032021	함안군 군북면 덕대리	존재
4873032022	함안군 군북면 중암리	존재
4873032023	함안군 군북면 소포리	존재
4873032024	함안군 군북면 동촌리	존재
4873032025	함안군 군북면 사촌리	존재
4873032026	함안군 군북면 오곡리	존재
4873032027	함안군 군북면 명관리	존재
4873032028	함안군 군북면 모로리	존재
4873032029	함안군 군북면 사도리	존재
4873032030	함안군 군북면 장지리	존재
4873032031	함안군 군북면 유현리	존재
4873032032	함안군 군북면 월촌리	존재
4873032033	함안군 군북면 박곡리	존재
4873032034	함안군 군북면 수곡리	존재
4873032035	함안군 군북면 영운리	존재
4873032036	함안군 군북면 하림리	존재
4873032037	함안군 군북면 원북리	존재
4873033000	함안군 법수면	존재
4873033021	함안군 법수면 강주리	존재
4873033022	함안군 법수면 우거리	존재
4873033023	함안군 법수면 윤내리	존재
4873033024	함안군 법수면 윤외리	존재
4873033025	함안군 법수면 주물리	존재
4873033026	함안군 법수면 대송리	존재
4873033027	함안군 법수면 백산리	존재
4873033028	함안군 법수면 사정리	존재
