name,z,lat,lon,cortarNo
경상북도,,,,
경상북도 포항시,,,,
경상북도 포항시 남구,,,,
경상북도 경주시 외동읍 북토리,,,,
경상북도 경주시 문무대왕면,,,,
경상북도 경주시 문무대왕면 어일리,14,36.125907,128.4951,4719036000
경상북도 경주시 문무대왕면 입천리,,,,
경상북도 경주시 문무대왕면 두산리,,,,
경상북도 경주시 문무대왕면 송전리,,,,
경상북도 경주시 문무대왕면 죽전리,,,,
경상북도 경주시 문무대왕면 구길리,,,,
경상북도 경주시 문무대왕면 용당리,,,,
경상북도 경주시 문무대왕면 봉길리,,,,
경상북도 경주시 문무대왕면 권이리,,,,
경상북도 경주시 문무대왕면 호암리,,,,
경상북도 경주시 문무대왕면 용동리,,,,
경상북도 경주시 문무대왕면 와읍리,14,36.8276,128.6198,4721010100
경상북도 경주시 문무대왕면 안동리,14,36.828755,128.629396,4721010200
경상북도 경주시 문무대왕면 장항리,14,36.823931,128.630334,4721010300
경상북도 경주시 문무대왕면 범곡리,14,36.8116,128.6448,4721010400
경상북도 경주시 양남면,14,36.8216,128.6014,4721010500
경상북도 경주시 양남면 하서리,14,36.796,128.6064,4721010600
경상북도 경주시 양남면 수렴리,14,36.8505,128.6155,4721010700
경상북도 경주시 양남면 신서리,14,36.8452,128.5976,4721010800
경상북도 경주시 양남면 서동리,14,36.8317,128.580875,4721010900
경상북도 경주시 양남면 효동리,14,36.8673,128.6338,4721011000
경상북도 경주시 양남면 상계리,14,36.8,128.6419,4721011100
경상북도 경주시 양남면 신대리,14,36.7823,128.6209,4721011200
경상북도 경주시 양남면 읍천리,14,36.8585,128.5982,4721011300
경상북도 경주시 양남면 석촌리,14,36.87089,128.524863,4721025000
경상북도 경주시 양남면 석읍리,,,,
경상북도 경주시 양남면 기구리,,,,
경상북도 경주시 양남면 환서리,,,,
경상북도 경주시 양남면 상라리,,,,
경상북도 경주시 양남면 나산리,,,,
경상북도 경주시 양남면 나아리,,,,
경상북도 경주시 내남면,,,,
경상북도 경주시 내남면 명계리,,,,
경상북도 경주시 내남면 노곡리,,,,
경상북도 경주시 내남면 월산리,,,,
경상북도 경주시 내남면 이조리,,,,
경상북도 경주시 내남면 용장리,,,,
경상북도 경주시 내남면 망성리,,,,
경상북도 경주시 내남면 화곡리,,,,
경상북도 경주시 내남면 부지리,14,36.821798,128.656206,4721031000
경상북도 경주시 내남면 덕천리,,,,
경상북도 경주시 내남면 상신리,,,,
경상북도 경주시 내남면 안심리,,,,
경상북도 경주시 내남면 박달리,,,,
경상북도 경주시 내남면 비지리,,,,
경상북도 경주시 산내면,,,,
경상북도 경주시 산내면 감산리,,,,
경상북도 경주시 산내면 내칠리,,,,
경상북도 경주시 산내면 외칠리,,,,
경상북도 경주시 산내면 일부리,14,36.74307,128.67587,4721032000
경상북도 경주시 산내면 신원리,,,,
경상북도 경주시 산내면 의곡리,,,,
경상북도 경주시 산내면 내일리,,,,
경상북도 경주시 산내면 우라리,,,,
경상북도 경주시 산내면 대현리,,,,
경상북도 경주시 서면,,,,
경상북도 경주시 서면 천촌리,,,,
경상북도 경주시 서면 아화리,14,36.772113,128.63041,4721033000
경상북도 경주시 서면 도계리,,,,
경상북도 경주시 서면 도리,,,,
경상북도 경주시 서면 서오리,,,,
경상북도 경주시 서면 심곡리,,,,
경상북도 경주시 서면 사라리,,,,
경상북도 경주시 서면 운대리,,,,
경상북도 경주시 현곡면,,,,
경상북도 경주시 현곡면 라원리,,,,
경상북도 경주시 현곡면 소현리,,,,
경상북도 경주시 현곡면 하구리,14,36.774708,128.578688,4721034000
경상북도 경주시 현곡면 상구리,,,,
경상북도 경주시 현곡면 무과리,,,,
경상북도 경주시 현곡면 남사리,,,,
경상북도 경주시 현곡면 금장리,,,,
경상북도 경주시 현곡면 래태리,,,,
경상북도 경주시 현곡면 가정리,,,,
경상북도 경주시 현곡면 오류리,,,,
경상북도 경주시 강동면,,,,
경상북도 경주시 강동면 모서리,14,36.845785,128.556628,4721035000
경상북도 경주시 강동면 호명리,,,,
경상북도 경주시 강동면 안계리,,,,
경상북도 경주시 강동면 다산리,,,,
경상북도 경주시 강동면 단구리,,,,
경상북도 경주시 강동면 유금리,,,,
경상북도 경주시 강동면 오금리,,,,
경상북도 경주시 강동면 왕신리,,,,
경상북도 경주시 강동면 국당리,,,,
경상북도 경주시 강동면 인동리,,,,
경상북도 경주시 강동면 양동리,,,,
경상북도 경주시 천북면,,,,
경상북도 경주시 천북면 물천리,,,,
경상북도 경주시 천북면 덕산리,,,,
경상북도 경주시 천북면 갈곡리,,,,
경상북도 경주시 천북면 성지리,14,36.861424,128.525013,4721036000
경상북도 경주시 천북면 동산리,,,,
경상북도 경주시 천북면 화산리,,,,
경상북도 경주시 천북면 오야리,,,,
경상북도 경주시 천북면 모아리,,,,
경상북도 경주시 천북면 신당리,,,,
경상북도 김천시,14,36.951301,128.619487,4721038000
경상북도 김천시 감호동,,,,
경상북도 김천시 용두동,,,,
경상북도 김천시 모암동,,,,
경상북도 김천시 성내동,,,,
경상북도 김천시 평화동,,,,
경상북도 김천시 남산동,,,,
경상북도 김천시 황금동,,,,
경상북도 김천시 신음동,,,,
경상북도 김천시 교동,14,36.978872,128.654152,4721039000
경상북도 김천시 삼락동,,,,
경상북도 김천시 문당동,,,,
경상북도 김천시 다수동,,,,
경상북도 김천시 백옥동,,,,
경상북도 김천시 부곡동,,,,
경상북도 김천시 지좌동,,,,
경상북도 김천시 덕곡동,,,,
경상북도 김천시 대광동,,,,
경상북도 김천시 응명동,,,,
경상북도 김천시 양천동,,,,
경상북도 김천시 율곡동,,,,
경상북도 김천시 아포읍,14,35.9742,128.9601,4723010100
경상북도 김천시 아포읍 인리,14,35.984601,128.955363,4723010200
경상북도 김천시 아포읍 의리,14,35.9833,128.9455,4723010300
경상북도 김천시 아포읍 예리,14,35.9732,128.9313,4723010400
경상북도 김천시 아포읍 지리,14,35.973301,128.936775,4723010500
경상북도 김천시 아포읍 대신리,14,35.9741,128.9279,4723010600
경상북도 김천시 아포읍 봉산리,14,35.9693,128.9258,4723010700
경상북도 김천시 아포읍 제석리,14,35.966131,128.930716,4723010800
경상북도 김천시 아포읍 국사리,14,35.9622,128.9242,4723010900
경상북도 김천시 아포읍 송천리,14,35.972185,128.916375,4723011000
경상북도 김천시 아포읍 대성리,14,35.9417,128.9338,4723011100
경상북도 김천시 농소면,14,35.9545,128.9305,4723011200
경상북도 김천시 농소면 입석리,14,35.964876,128.939562,4723011300
경상북도 김천시 농소면 신촌리,14,35.953001,128.971188,4723011400
경상북도 김천시 농소면 월곡리,14,35.9447,128.9506,4723011500
경상북도 김천시 농소면 용암리,14,35.9321,128.9557,4723011600
경상북도 김천시 농소면 봉곡리,14,35.9206,128.9601,4723011700
경상북도 김천시 농소면 연명리,14,35.9059,128.9537,4723011800
경상북도 김천시 농소면 노곡리,14,35.8945,128.9619,4723011900
경상북도 김천시 남면,14,35.9851,128.9141,4723012000
경상북도 김천시 남면 옥산리,14,36.0029,128.9149,4723012100
경상북도 김천시 남면 운곡리,14,36.0224,128.9438,4723012200
경상북도 김천시 남면 송곡리,14,35.9962,128.9317,4723012300
경상북도 김천시 남면 월명리,14,35.9565,128.9146,4723012400
경상북도 김천시 남면 부상리,14,35.9638,128.9086,4723012500
경상북도 김천시 남면 오봉리,14,35.9303,128.9358,4723012600
경상북도 김천시 남면 봉천리,14,36.0222,128.917825,4723012700
경상북도 김천시 남면 초곡리,14,35.9951,128.9599,4723012800
경상북도 김천시 남면 운남리,14,35.9791,128.8921,4723013000
경상북도 김천시 개령면,,,,
경상북도 김천시 개령면 황계리,,,,
경상북도 김천시 개령면 신룡리,,,,
경상북도 김천시 개령면 덕촌리,,,,
경상북도 김천시 개령면 서부리,,,,
경상북도 김천시 개령면 동부리,,,,
경상북도 김천시 개령면 양천리,,,,
경상북도 김천시 개령면 광천리,,,,
경상북도 김천시 개령면 남전리,,,,
경상북도 김천시 감문면,,,,
경상북도 김천시 감문면 보광리,,,,
경상북도 김천시 감문면 금라리,14,35.992144,128.822977,4723031000
경상북도 김천시 감문면 구야리,,,,
경상북도 김천시 감문면 은림리,,,,
경상북도 김천시 감문면 도명리,,,,
경상북도 김천시 감문면 문무리,,,,
경상북도 김천시 감문면 남곡리,,,,
경상북도 김천시 감문면 송북리,,,,
경상북도 김천시 감문면 금곡리,,,,
경상북도 김천시 감문면 삼성리,,,,
경상북도 김천시 감문면 광덕리,,,,
경상북도 김천시 감문면 덕남리,,,,
경상북도 김천시 감문면 태촌리,,,,
경상북도 김천시 감문면 성촌리,,,,
경상북도 김천시 감문면 대양리,,,,
경상북도 김천시 어모면,,,,
경상북도 김천시 어모면 중왕리,,,,
경상북도 김천시 어모면 옥율리,14,36.045328,128.789779,4723032000
경상북도 김천시 어모면 남산리,,,,
경상북도 김천시 어모면 다남리,,,,
경상북도 김천시 어모면 군자리,,,,
경상북도 김천시 어모면 덕마리,,,,
경상북도 김천시 어모면 구례리,,,,
경상북도 김천시 어모면 옥계리,,,,
경상북도 김천시 어모면 능치리,,,,
경상북도 김천시 어모면 도암리,,,,
경상북도 김천시 어모면 은기리,,,,
경상북도 김천시 어모면 동좌리,,,,
